Codepoints	Name	Group	Subgroup	Version	Status
2626 FE0F	orthodox cross	Symbols	religion	E1.0	fully-qualified
262A FE0F	star and crescent	Symbols	religion	E0.7	fully-qualified
262E FE0F	peace symbol	Symbols	religion	E1.0	fully-qualified
1F54E	menorah	Symbols	religion	E1.0	fully-qualified
1F52F	dotted six-pointed star	Symbols	religion	E0.6	fully-qualified
1FAAF	khanda	Symbols	religion	E15.0	fully-qualified
2648	Aries	Symbols	zodiac	E0.6	fully-qualified
2649	Taurus	Symbols	zodiac	E0.6	fully-qualified
264A	Gemini	Symbols	zodiac	E0.6	fully-qualified
264B	Cancer	Symbols	zodiac	E0.6	fully-qualified
264C	Leo	Symbols	zodiac	E0.6	fully-qualified
264D	Virgo	Symbols	zodiac	E0.6	fully-qualified
264E	Libra	Symbols	zodiac	E0.6	fully-qualified
264F	Scorpio	Symbols	zodiac	E0.6	fully-qualified
2650	Sagittarius	Symbols	zodiac	E0.6	fully-qualified
2651	Capricorn	Symbols	zodiac	E0.6	fully-qualified
2652	Aquarius	Symbols	zodiac	E0.6	fully-qualified
2653	Pisces	Symbols	zodiac	E0.6	fully-qualified
26CE	Ophiuchus	Symbols	zodiac	E0.6	fully-qualified
1F500	shuffle tracks button	Symbols	av-symbol	E1.0	fully-qualified
1F501	repeat button	Symbols	av-symbol	E1.0	fully-qualified
1F502	repeat single button	Symbols	av-symbol	E1.0	fully-qualified
25B6 FE0F	play button	Symbols	av-symbol	E0.6	fully-qualified
23E9	fast-forward button	Symbols	av-symbol	E0.6	fully-qualified
23ED FE0F	next track button	Symbols	av-symbol	E0.7	fully-qualified
23EF FE0F	play or pause button	Symbols	av-symbol	E1.0	fully-qualified
25C0 FE0F	reverse button	Symbols	av-symbol	E0.6	fully-qualified
23EA	fast reverse button	Symbols	av-symbol	E0.6	fully-qualified
23EE FE0F	last track button	Symbols	av-symbol	E0.7	fully-qualified
1F53C	upwards button	Symbols	av-symbol	E0.6	fully-qualified
23EB	fast up button	Symbols	av-symbol	E0.6	fully-qualified
1F53D	downwards button	Symbols	av-symbol	E0.6	fully-qualified
23EC	fast down button	Symbols	av-symbol	E0.6	fully-qualified
23F8 FE0F	pause button	Symbols	av-symbol	E0.7	fully-qualified
23F9 FE0F	stop button	Symbols	av-symbol	E0.7	fully-qualified
23FA FE0F	record button	Symbols	av-symbol	E0.7	fully-qualified
23CF FE0F	eject button	Symbols	av-symbol	E1.0	fully-qualified
1F3A6	cinema	Symbols	av-symbol	E0.6	fully-qualified
1F505	dim button	Symbols	av-symbol	E1.0	fully-qualified
1F506	bright button	Symbols	av-symbol	E1.0	fully-qualified
1F4F6	antenna bars	Symbols	av-symbol	E0.6	fully-qualified
1F6DC	wireless	Symbols	av-symbol	E15.0	fully-qualified
1F4F3	vibration mode	Symbols	av-symbol	E0.6	fully-qualified
1F4F4	mobile phone off	Symbols	av-symbol	E0.6	fully-qualified
2640 FE0F	female sign	Symbols	gender	E4.0	fully-qualified
2642 FE0F	male sign	Symbols	gender	E4.0	fully-qualified
26A7 FE0F	transgender symbol	Symbols	gender	E13.0	fully-qualified
2716 FE0F	multiply	Symbols	math	E0.6	fully-qualified
2795	plus	Symbols	math	E0.6	fully-qualified
2796	minus	Symbols	math	E0.6	fully-qualified
2797	divide	Symbols	math	E0.6	fully-qualified
1F7F0	heavy equals sign	Symbols	math	E14.0	fully-qualified
267E FE0F	infinity	Symbols	math	E11.0	fully-qualified
203C FE0F	double exclamation mark	Symbols	punctuation	E0.6	fully-qualified
2049 FE0F	exclamation question mark	Symbols	punctuation	E0.6	fully-qualified
2753	red question mark	Symbols	punctuation	E0.6	fully-qualified
2754	white question mark	Symbols	punctuation	E0.6	fully-qualified
2755	white exclamation mark	Symbols	punctuation	E0.6	fully-qualified
2757	red exclamation mark	Symbols	punctuation	E0.6	fully-qualified
3030 FE0F	wavy dash	Symbols	punctuation	E0.6	fully-qualified
1F4B1	currency exchange	Symbols	currency	E0.6	fully-qualified
1F4B2	heavy dollar sign	Symbols	currency	E0.6	fully-qualified
2695 FE0F	medical symbol	Symbols	other-symbol	E4.0	fully-qualified
267B FE0F	recycling symbol	Symbols	other-symbol	E0.6	fully-qualified
269C FE0F	fleur-de-lis	Symbols	other-symbol	E1.0	fully-qualified
1F531	trident emblem	Symbols	other-symbol	E0.6	fully-qualified
1F4DB	name badge	Symbols	other-symbol	E0.6	fully-qualified
1F530	Japanese symbol for beginner	Symbols	other-symbol	E0.6	fully-qualified
2B55	hollow red circle	Symbols	other-symbol	E0.6	fully-qualified
2705	check mark button	Symbols	other-symbol	E0.6	fully-qualified
2611 FE0F	check box with check	Symbols	other-symbol	E0.6	fully-qualified
2714 FE0F	check mark	Symbols	other-symbol	E0.6	fully-qualified
274C	cross mark	Symbols	other-symbol	E0.6	fully-qualified
274E	cross mark button	Symbols	other-symbol	E0.6	fully-qualified
27B0	curly loop	Symbols	other-symbol	E0.6	fully-qualified
27BF	double curly loop	Symbols	other-symbol	E1.0	fully-qualified
303D FE0F	part alternation mark	Symbols	other-symbol	E0.6	fully-qualified
2733 FE0F	eight-spoked asterisk	Symbols	other-symbol	E0.6	fully-qualified
2734 FE0F	eight-pointed star	Symbols	other-symbol	E0.6	fully-qualified
2747 FE0F	sparkle	Symbols	other-symbol	E0.6	fully-qualified
00A9 FE0F	copyright	Symbols	other-symbol	E0.6	fully-qualified
00AE FE0F	registered	Symbols	other-symbol	E0.6	fully-qualified
2122 FE0F	trade mark	Symbols	other-symbol	E0.6	fully-qualified
1FADF	splatter	Symbols	other-symbol	E16.0	fully-qualified
0023 FE0F 20E3	keycap: #	Symbols	keycap	E0.6	fully-qualified
002A FE0F 20E3	keycap: *	Symbols	keycap	E2.0	fully-qualified
0030 FE0F 20E3	keycap: 0	Symbols	keycap	E0.6	fully-qualified
0031 FE0F 20E3	keycap: 1	Symbols	keycap	E0.6	fully-qualified
0032 FE0F 20E3	keycap: 2	Symbols	keycap	E0.6	fully-qualified
0033 FE0F 20E3	keycap: 3	Symbols	keycap	E0.6	fully-qualified
0034 FE0F 20E3	keycap: 4	Symbols	keycap	E0.6	fully-qualified
0035 FE0F 20E3	keycap: 5	Symbols	keycap	E0.6	fully-qualified
0036 FE0F 20E3	keycap: 6	Symbols	keycap	E0.6	fully-qualified
0037 FE0F 20E3	keycap: 7	Symbols	keycap	E0.6	fully-qualified
0038 FE0F 20E3	keycap: 8	Symbols	keycap	E0.6	fully-qualified
0039 FE0F 20E3	keycap: 9	Symbols	keycap	E0.6	fully-qualified
1F51F	keycap: 10	Symbols	keycap	E0.6	fully-qualified
1F520	input latin uppercase	Symbols	alphanum	E0.6	fully-qualified
1F521	input latin lowercase	Symbols	alphanum	E0.6	fully-qualified
1F522	input numbers	Symbols	alphanum	E0.6	fully-qualified
1F523	input symbols	Symbols	alphanum	E0.6	fully-qualified
1F524	input latin letters	Symbols	alphanum	E0.6	fully-qualified
1F170 FE0F	A button (blood type)	Symbols	alphanum	E0.6	fully-qualified
1F18E	AB button (blood type)	Symbols	alphanum	E0.6	fully-qualified
1F171 FE0F	B button (blood type)	Symbols	alphanum	E0.6	fully-qualified
1F191	CL button	Symbols	alphanum	E0.6	fully-qualified
1F192	COOL button	Symbols	alphanum	E0.6	fully-qualified
1F193	FREE button	Symbols	alphanum	E0.6	fully-qualified
2139 FE0F	information	Symbols	alphanum	E0.6	fully-qualified
1F194	ID button	Symbols	alphanum	E0.6	fully-qualified
24C2 FE0F	circled M	Symbols	alphanum	E0.6	fully-qualified
1F195	NEW button	Symbols	alphanum	E0.6	fully-qualified
1F196	NG button	Symbols	alphanum	E0.6	fully-qualified
1F17E FE0F	O button (blood type)	Symbols	alphanum	E0.6	fully-qualified
1F197	OK button	Symbols	alphanum	E0.6	fully-qualified
1F17F FE0F	P button	Symbols	alphanum	E0.6	fully-qualified
1F198	SOS button	Symbols	alphanum	E0.6	fully-qualified
1F199	UP! button	Symbols	alphanum	E0.6	fully-qualified
1F19A	VS button	Symbols	alphanum	E0.6	fully-qualified
1F201	Japanese “here” button	Symbols	alphanum	E0.6	fully-qualified
1F202 FE0F	Japanese “service charge” button	Symbols	alphanum	E0.6	fully-qualified
1F237 FE0F	Japanese “monthly amount” button	Symbols	alphanum	E0.6	fully-qualified
1F236	Japanese “not free of charge” button	Symbols	alphanum	E0.6	fully-qualified
1F22F	Japanese “reserved” button	Symbols	alphanum	E0.6	fully-qualified
1F250	Japanese “bargain” button	Symbols	alphanum	E0.6	fully-qualified
1F239	Japanese “discount” button	Symbols	alphanum	E0.6	fully-qualified
1F21A	Japanese “free of charge” button	Symbols	alphanum	E0.6	fully-qualified
1F232	Japanese “prohibited” button	Symbols	alphanum	E0.6	fully-qualified
1F251	Japanese “acceptable” button	Symbols	alphanum	E0.6	fully-qualified
1F238	Japanese “application” button	Symbols	alphanum	E0.6	fully-qualified
1F234	Japanese “passing grade” button	Symbols	alphanum	E0.6	fully-qualified
1F233	Japanese “vacancy” button	Symbols	alphanum	E0.6	fully-qualified
3297 FE0F	Japanese “congratulations” button	Symbols	alphanum	E0.6	fully-qualified
3299 FE0F	Japanese “secret” button	Symbols	alphanum	E0.6	fully-qualified
1F23A	Japanese “open for business” button	Symbols	alphanum	E0.6	fully-qualified
1F235	Japanese “no vacancy” button	Symbols	alphanum	E0.6	fully-qualified
1F534	red circle	Symbols	geometric	E0.6	fully-qualified
1F7E0	orange circle	Symbols	geometric	E12.0	fully-qualified
1F7E1	yellow circle	Symbols	geometric	E12.0	fully-qualified
1F7E2	green circle	Symbols	geometric	E12.0	fully-qualified
1F535	blue circle	Symbols	geometric	E0.6	fully-qualified
1F7E3	purple circle	Symbols	geometric	E12.0	fully-qualified
1F7E4	brown circle	Symbols	geometric	E12.0	fully-qualified
26AB	black circle	Symbols	geometric	E0.6	fully-qualified
26AA	white circle	Symbols	geometric	E0.6	fully-qualified
1F7E5	red square	Symbols	geometric	E12.0	fully-qualified
1F7E7	orange square	Symbols	geometric	E12.0	fully-qualified
1F7E8	yellow square	Symbols	geometric	E12.0	fully-qualified
1F7E9	green square	Symbols	geometric	E12.0	fully-qualified
1F7E6	blue square	Symbols	geometric	E12.0	fully-qualified
1F7EA	purple square	Symbols	geometric	E12.0	fully-qualified
1F7EB	brown square	Symbols	geometric	E12.0	fully-qualified
2B1B	black large square	Symbols	geometric	E0.6	fully-qualified
2B1C	white large square	Symbols	geometric	E0.6	fully-qualified
25FC FE0F	black medium square	Symbols	geometric	E0.6	fully-qualified
25FB FE0F	white medium square	Symbols	geometric	E0.6	fully-qualified
25FE	black medium-small square	Symbols	geometric	E0.6	fully-qualified
25FD	white medium-small square	Symbols	geometric	E0.6	fully-qualified
25AA FE0F	black small square	Symbols	geometric	E0.6	fully-qualified
25AB FE0F	white small square	Symbols	geometric	E0.6	fully-qualified
1F536	large orange diamond	Symbols	geometric	E0.6	fully-qualified
1F537	large blue diamond	Symbols	geometric	E0.6	fully-qualified
1F538	small orange diamond	Symbols	geometric	E0.6	fully-qualified
1F539	small blue diamond	Symbols	geometric	E0.6	fully-qualified
1F53A	red triangle pointed up	Symbols	geometric	E0.6	fully-qualified
1F53B	red triangle pointed down	Symbols	geometric	E0.6	fully-qualified
1F4A0	diamond with a dot	Symbols	geometric	E0.6	fully-qualified
1F518	radio button	Symbols	geometric	E0.6	fully-qualified
1F533	white square button	Symbols	geometric	E0.6	fully-qualified
1F532	black square button	Symbols	geometric	E0.6	fully-qualified
1F3C1	chequered flag	Flags	flag	E0.6	fully-qualified
1F6A9	triangular flag	Flags	flag	E0.6	fully-qualified
1F38C	crossed flags	Flags	flag	E0.6	fully-qualified
1F3F4	black flag	Flags	flag	E1.0	fully-qualified
1F3F3 FE0F	white flag	Flags	flag	E0.7	fully-qualified
1F3F3 FE0F 200D 1F308	rainbow flag	Flags	flag	E4.0	fully-qualified
1F3F3 FE0F 200D 26A7 FE0F	transgender flag	Flags	flag	E13.0	fully-qualified
1F3F4 200D 2620 FE0F	pirate flag	Flags	flag	E11.0	fully-qualified
1F1E6 1F1E8	flag: Ascension Island	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1E9	flag: Andorra	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1EA	flag: United Arab Emirates	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1EB	flag: Afghanistan	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1EC	flag: Antigua & Barbuda	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1EE	flag: Anguilla	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F1	flag: Albania	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F2	flag: Armenia	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F4	flag: Angola	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F6	flag: Antarctica	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F7	flag: Argentina	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F8	flag: American Samoa	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1F9	flag: Austria	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1FA	flag: Australia	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1FC	flag: Aruba	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1FD	flag: Åland Islands	Flags	country-flag	E2.0	fully-qualified
1F1E6 1F1FF	flag: Azerbaijan	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1E6	flag: Bosnia & Herzegovina	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1E7	flag: Barbados	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1E9	flag: Bangladesh	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1EA	flag: Belgium	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1EB	flag: Burkina Faso	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1EC	flag: Bulgaria	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1ED	flag: Bahrain	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1EE	flag: Burundi	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1EF	flag: Benin	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F1	flag: St. Barthélemy	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F2	flag: Bermuda	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F3	flag: Brunei	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F4	flag: Bolivia	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F6	flag: Caribbean Netherlands	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F7	flag: Brazil	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F8	flag: Bahamas	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1F9	flag: Bhutan	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1FB	flag: Bouvet Island	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1FC	flag: Botswana	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1FE	flag: Belarus	Flags	country-flag	E2.0	fully-qualified
1F1E7 1F1FF	flag: Belize	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1E6	flag: Canada	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1E8	flag: Cocos (Keeling) Islands	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1E9	flag: Congo - Kinshasa	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1EB	flag: Central African Republic	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1EC	flag: Congo - Brazzaville	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1ED	flag: Switzerland	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1EE	flag: Côte d’Ivoire	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F0	flag: Cook Islands	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F1	flag: Chile	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F2	flag: Cameroon	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F3	flag: China	Flags	country-flag	E0.6	fully-qualified
1F1E8 1F1F4	flag: Colombia	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F5	flag: Clipperton Island	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1F6	flag: Sark	Flags	country-flag	E16.0	fully-qualified
1F1E8 1F1F7	flag: Costa Rica	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FA	flag: Cuba	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FB	flag: Cape Verde	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FC	flag: Curaçao	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FD	flag: Christmas Island	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FE	flag: Cyprus	Flags	country-flag	E2.0	fully-qualified
1F1E8 1F1FF	flag: Czechia	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1EA	flag: Germany	Flags	country-flag	E0.6	fully-qualified
1F1E9 1F1EC	flag: Diego Garcia	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1EF	flag: Djibouti	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1F0	flag: Denmark	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1F2	flag: Dominica	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1F4	flag: Dominican Republic	Flags	country-flag	E2.0	fully-qualified
1F1E9 1F1FF	flag: Algeria	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1E6	flag: Ceuta & Melilla	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1E8	flag: Ecuador	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1EA	flag: Estonia	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1EC	flag: Egypt	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1ED	flag: Western Sahara	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1F7	flag: Eritrea	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1F8	flag: Spain	Flags	country-flag	E0.6	fully-qualified
1F1EA 1F1F9	flag: Ethiopia	Flags	country-flag	E2.0	fully-qualified
1F1EA 1F1FA	flag: European Union	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1EE	flag: Finland	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1EF	flag: Fiji	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1F0	flag: Falkland Islands	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1F2	flag: Micronesia	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1F4	flag: Faroe Islands	Flags	country-flag	E2.0	fully-qualified
1F1EB 1F1F7	flag: France	Flags	country-flag	E0.6	fully-qualified
1F1EC 1F1E6	flag: Gabon	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1E7	flag: United Kingdom	Flags	country-flag	E0.6	fully-qualified
1F1EC 1F1E9	flag: Grenada	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1EA	flag: Georgia	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1EB	flag: French Guiana	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1EC	flag: Guernsey	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1ED	flag: Ghana	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1EE	flag: Gibraltar	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F1	flag: Greenland	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F2	flag: Gambia	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F3	flag: Guinea	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F5	flag: Guadeloupe	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F6	flag: Equatorial Guinea	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F7	flag: Greece	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F8	flag: South Georgia & South Sandwich Islands	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1F9	flag: Guatemala	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1FA	flag: Guam	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1FC	flag: Guinea-Bissau	Flags	country-flag	E2.0	fully-qualified
1F1EC 1F1FE	flag: Guyana	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1F0	flag: Hong Kong SAR China	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1F2	flag: Heard & McDonald Islands	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1F3	flag: Honduras	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1F7	flag: Croatia	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1F9	flag: Haiti	Flags	country-flag	E2.0	fully-qualified
1F1ED 1F1FA	flag: Hungary	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1E8	flag: Canary Islands	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1E9	flag: Indonesia	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1EA	flag: Ireland	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F1	flag: Israel	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F2	flag: Isle of Man	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F3	flag: India	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F4	flag: British Indian Ocean Territory	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F6	flag: Iraq	Flags	country-flag	E2.0	fully-qualified
1F1EE 1F1F7	flag: Iran	Flags	country-flag	E2.0	fully-qualified
